,date,0:0,0:1,0:2,0:3,0:4,0:5,0:6,0:7,0:8,0:9,1:0,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,1:9,2:0,2:1,2:2,2:3,2:4,2:5,2:6,2:7,2:8,2:9,3:0,3:1,3:2,3:3,3:4,3:5,3:6,3:7,3:8,3:9,4:0,4:1,4:2,4:3,4:4,4:5,4:6,4:7,4:8,4:9,5:0,5:1,5:2,5:3,5:4,5:5,5:6,5:7,5:8,5:9,6:0,6:1,6:2,6:3,6:4,6:5,6:6,6:7,6:8,6:9,7:0,7:1,7:2,7:3,7:4,7:5,7:6,7:7,7:8,7:9,all
81,2021-04-03,0.0,0.0,1.0,0.0,2.0,1.0,7.0,7.0,1.0,0.0,6.0,4.0,5.0,0.0,4.0,4.0,20.0,16.0,3.0,2.0,7.0,8.0,7.0,0.0,10.0,0.0,34.0,46.0,4.0,4.0,2.0,4.0,0.0,0.0,3.0,6.0,12.0,19.0,7.0,4.0,15.0,12.0,15.0,2.0,8.0,5.0,47.0,54.0,6.0,6.0,3.0,2.0,0.0,0.0,8.0,0.0,13.0,18.0,2.0,3.0,9.0,5.0,11.0,4.0,4.0,6.0,20.0,24.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,577.0
82,2021-04-04,2.0,0.0,0.0,0.0,2.0,2.0,2.0,11.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,3.0,7.0,14.0,1.0,1.0,15.0,1.0,6.0,3.0,6.0,7.0,22.0,31.0,3.0,5.0,2.0,2.0,3.0,1.0,2.0,3.0,13.0,18.0,3.0,2.0,23.0,7.0,3.0,5.0,9.0,9.0,38.0,35.0,14.0,6.0,4.0,0.0,2.0,2.0,5.0,2.0,10.0,8.0,1.0,1.0,7.0,1.0,9.0,1.0,4.0,7.0,17.0,15.0,5.0,7.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,5.0,1.0,0.0,473.0
83,2021-04-05,0.0,1.0,1.0,0.0,3.0,0.0,24.0,12.0,1.0,4.0,7.0,6.0,8.0,3.0,8.0,8.0,70.0,65.0,3.0,8.0,5.0,11.0,13.0,2.0,18.0,12.0,159.0,115.0,11.0,25.0,2.0,11.0,9.0,2.0,9.0,2.0,76.0,65.0,13.0,16.0,4.0,21.0,31.0,3.0,18.0,14.0,206.0,134.0,17.0,20.0,3.0,6.0,2.0,2.0,5.0,2.0,66.0,34.0,2.0,12.0,9.0,11.0,6.0,1.0,7.0,2.0,85.0,58.0,6.0,17.0,1.0,2.0,1.0,0.0,3.0,2.0,28.0,21.0,0.0,3.0,1673.0
84,2021-04-06,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,15.0,5.0,0.0,0.0,4.0,2.0,1.0,1.0,6.0,1.0,21.0,9.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,11.0,8.0,1.0,3.0,2.0,3.0,4.0,2.0,4.0,1.0,25.0,13.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,5.0,5.0,1.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,18.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,226.0
85,2021-04-07,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,4.0,3.0,1.0,1.0,1.0,2.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,4.0,3.0,7.0,0.0,7.0,15.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,109.0
86,2021-04-08,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,8.0,6.0,14.0,4.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,1.0,0.0,4.0,3.0,4.0,1.0,11.0,11.0,3.0,14.0,4.0,9.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,174.0
87,2021-04-09,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,1.0,12.0,2.0,3.0,7.0,2.0,4.0,1.0,5.0,5.0,5.0,14.0,2.0,10.0,0.0,2.0,0.0,0.0,1.0,2.0,5.0,7.0,1.0,1.0,10.0,5.0,4.0,0.0,8.0,1.0,3.0,10.0,5.0,2.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,4.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,191.0
88,2021-04-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,0.0,1.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,76.0
89,2021-04-11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,3.0,6.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,8.0,8.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92.0
90,2021-04-12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,14.0,0.0,1.0,4.0,3.0,5.0,2.0,5.0,3.0,6.0,17.0,4.0,6.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,8.0,1.0,1.0,2.0,4.0,5.0,0.0,9.0,4.0,11.0,15.0,2.0,7.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,187.0
91,2021-04-13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,4.0,1.0,3.0,0.0,1.0,2.0,9.0,13.0,2.0,5.0,2.0,0.0,3.0,0.0,2.0,4.0,2.0,3.0,3.0,0.0,4.0,2.0,1.0,2.0,6.0,3.0,4.0,11.0,3.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,140.0
92,2021-04-14,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,6.0,2.0,3.0,4.0,4.0,3.0,0.0,2.0,3.0,11.0,12.0,4.0,5.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,5.0,0.0,1.0,3.0,2.0,3.0,1.0,4.0,1.0,4.0,11.0,2.0,5.0,4.0,0.0,2.0,1.0,1.0,0.0,4.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,4.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,168.0
93,2021-04-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,3.0,2.0,2.0,5.0,1.0,1.0,1.0,4.0,3.0,5.0,11.0,5.0,4.0,3.0,0.0,1.0,1.0,2.0,3.0,4.0,4.0,0.0,0.0,5.0,2.0,3.0,3.0,3.0,0.0,9.0,12.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,138.0
94,2021-04-16,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,4.0,5.0,0.0,1.0,0.0,3.0,2.0,1.0,4.0,1.0,3.0,9.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,7.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,8.0,11.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,1.0,6.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,140.0
95,2021-04-17,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,5.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,0.0,1.0,1.0,2.0,0.0,4.0,2.0,2.0,6.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,106.0
96,2021-04-18,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,4.0,2.0,0.0,1.0,2.0,1.0,3.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,76.0
97,2021-04-19,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,5.0,15.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,12.0,0.0,0.0,3.0,3.0,0.0,2.0,4.0,1.0,4.0,8.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,7.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,122.0
98,2021-04-20,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,2.0,7.0,8.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,4.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,5.0,15.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,112.0
99,2021-04-21,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,4.0,5.0,11.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,3.0,8.0,9.0,1.0,0.0,4.0,1.0,3.0,1.0,6.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,128.0
100,2021-04-22,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,4.0,3.0,5.0,8.0,17.0,2.0,0.0,5.0,1.0,3.0,1.0,2.0,0.0,2.0,10.0,0.0,0.0,6.0,2.0,2.0,1.0,6.0,3.0,1.0,12.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,6.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,163.0
101,2021-04-23,0.0,0.0,0.0,0.0,1.0,3.0,2.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,0.0,2.0,5.0,2.0,3.0,0.0,4.0,6.0,10.0,13.0,1.0,3.0,6.0,0.0,0.0,0.0,3.0,3.0,7.0,10.0,1.0,2.0,3.0,3.0,2.0,0.0,9.0,6.0,9.0,15.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,2.0,5.0,7.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,5.0,1.0,3.0,0.0,1.0,1.0,0.0,3.0,4.0,1.0,3.0,2.0,0.0,212.0
102,2021-04-24,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,11.0,9.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,1.0,4.0,1.0,0.0,0.0,3.0,3.0,3.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,107.0
103,2021-04-25,0.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,2.0,0.0,3.0,1.0,3.0,9.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,0.0,3.0,4.0,1.0,7.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,103.0
104,2021-04-26,0.0,0.0,2.0,1.0,3.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,3.0,5.0,4.0,4.0,3.0,6.0,2.0,0.0,3.0,3.0,3.0,3.0,4.0,9.0,9.0,19.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,6.0,8.0,12.0,0.0,3.0,2.0,1.0,1.0,2.0,6.0,6.0,3.0,9.0,2.0,3.0,0.0,0.0,2.0,1.0,2.0,5.0,1.0,5.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,6.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,8.0,1.0,2.0,224.0
105,2021-04-27,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,11.0,6.0,16.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,13.0,1.0,1.0,0.0,3.0,4.0,6.0,8.0,3.0,9.0,5.0,5.0,3.0,5.0,2.0,0.0,0.0,0.0,2.0,5.0,7.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,5.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,10.0,0.0,0.0,200.0
106,2021-04-28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,7.0,0.0,0.0,0.0,2.0,7.0,1.0,2.0,5.0,9.0,12.0,2.0,3.0,1.0,2.0,3.0,0.0,0.0,7.0,4.0,5.0,1.0,2.0,4.0,1.0,4.0,1.0,5.0,3.0,4.0,8.0,3.0,7.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,3.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,172.0
107,2021-04-29,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,5.0,6.0,0.0,1.0,3.0,2.0,4.0,1.0,11.0,7.0,12.0,17.0,1.0,1.0,3.0,0.0,4.0,0.0,5.0,4.0,8.0,5.0,0.0,0.0,2.0,2.0,5.0,1.0,10.0,3.0,3.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,6.0,6.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,4.0,1.0,4.0,0.0,0.0,206.0
108,2021-04-30,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,7.0,23.0,1.0,0.0,1.0,0.0,5.0,1.0,3.0,4.0,4.0,5.0,3.0,0.0,4.0,2.0,1.0,1.0,10.0,1.0,7.0,8.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,6.0,2.0,0.0,167.0
109,2021-05-01,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,4.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,4.0,3.0,1.0,3.0,8.0,1.0,3.0,1.0,2.0,1.0,4.0,9.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,111.0
110,2021-05-02,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,3.0,4.0,6.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,8.0,7.0,4.0,1.0,0.0,5.0,5.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,100.0
111,2021-05-03,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,5.0,2.0,13.0,0.0,3.0,12.0,0.0,1.0,0.0,0.0,6.0,0.0,8.0,9.0,7.0,12.0,1.0,1.0,2.0,1.0,5.0,1.0,3.0,2.0,4.0,8.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,6.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,5.0,1.0,1.0,174.0
112,2021-05-04,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,3.0,0.0,2.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,6.0,0.0,6.0,6.0,6.0,21.0,0.0,3.0,2.0,2.0,6.0,0.0,2.0,8.0,7.0,8.0,2.0,1.0,1.0,4.0,5.0,0.0,7.0,3.0,7.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,5.0,2.0,10.0,0.0,0.0,191.0
113,2021-05-05,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,6.0,2.0,1.0,5.0,4.0,4.0,0.0,7.0,15.0,6.0,20.0,1.0,5.0,3.0,4.0,5.0,0.0,4.0,15.0,12.0,14.0,1.0,6.0,6.0,7.0,3.0,4.0,8.0,9.0,3.0,10.0,6.0,1.0,1.0,0.0,3.0,1.0,2.0,3.0,2.0,10.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,5.0,0.0,5.0,11.0,6.0,6.0,0.0,2.0,297.0
114,2021-05-06,2.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,9.0,4.0,5.0,1.0,9.0,3.0,5.0,6.0,0.0,0.0,6.0,5.0,3.0,0.0,4.0,13.0,10.0,13.0,1.0,1.0,5.0,6.0,5.0,2.0,6.0,5.0,13.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,6.0,5.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,4.0,3.0,3.0,0.0,1.0,214.0
115,2021-05-07,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0,0.0,7.0,3.0,1.0,1.0,5.0,4.0,5.0,8.0,0.0,3.0,2.0,0.0,2.0,0.0,1.0,4.0,7.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,4.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,130.0
116,2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,58.0
117,2021-05-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,58.0
118,2021-05-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,3.0,5.0,3.0,14.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,2.0,1.0,4.0,1.0,6.0,1.0,4.0,2.0,5.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,130.0
119,2021-05-11,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,3.0,1.0,6.0,1.0,2.0,0.0,4.0,2.0,0.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,106.0
120,2021-05-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,0.0,6.0,4.0,7.0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,9.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,1.0,2.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,121.0
121,2021-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,8.0,1.0,4.0,4.0,10.0,7.0,2.0,4.0,0.0,2.0,2.0,0.0,1.0,2.0,3.0,3.0,0.0,1.0,3.0,5.0,3.0,0.0,4.0,0.0,1.0,19.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,141.0
